image_path,label
mnist_folder/one/one_0024.png,one
mnist_folder/one/one_0025.png,one
mnist_folder/one/one_0026.png,one
mnist_folder/one/one_0027.png,one
mnist_folder/one/one_0028.png,one
mnist_folder/one/one_0029.png,one
mnist_folder/one/one_0030.png,one
mnist_folder/one/one_0031.png,one
mnist_folder/one/one_0032.png,one
mnist_folder/one/one_0033.png,one
mnist_folder/one/one_0034.png,one
mnist_folder/one/one_0035.png,one
mnist_folder/one/one_0036.png,one
mnist_folder/one/one_0037.png,one
mnist_folder/one/one_0038.png,one
mnist_folder/one/one_0039.png,one
mnist_folder/one/one_0040.png,one
mnist_folder/one/one_0041.png,one
mnist_folder/one/one_0042.png,one
mnist_folder/one/one_0043.png,one
mnist_folder/one/one_0044.png,one
mnist_folder/one/one_0045.png,one
mnist_folder/one/one_0046.png,one
mnist_folder/one/one_0047.png,one
mnist_folder/one/one_0048.png,one
mnist_folder/one/one_0049.png,one
mnist_folder/one/one_0050.png,one
mnist_folder/one/one_0051.png,one
mnist_folder/one/one_0052.png,one
mnist_folder/one/one_0053.png,one
mnist_folder/one/one_0054.png,one
mnist_folder/one/one_0055.png,one
mnist_folder/one/one_0056.png,one
mnist_folder/one/one_0057.png,one
mnist_folder/one/one_0058.png,one
mnist_folder/one/one_0059.png,one
mnist_folder/one/one_0060.png,one
mnist_folder/one/one_0061.png,one
mnist_folder/one/one_0062.png,one
mnist_folder/one/one_0063.png,one
mnist_folder/one/one_0064.png,one
mnist_folder/one/one_0065.png,one
mnist_folder/one/one_0066.png,one
mnist_folder/one/one_0067.png,one
mnist_folder/one/one_0068.png,one
mnist_folder/one/one_0069.png,one
mnist_folder/one/one_0070.png,one
mnist_folder/one/one_0071.png,one
mnist_folder/one/one_0072.png,one
mnist_folder/one/one_0073.png,one
mnist_folder/one/one_0074.png,one
mnist_folder/one/one_0075.png,one
mnist_folder/one/one_0076.png,one
mnist_folder/one/one_0077.png,one
mnist_folder/one/one_0078.png,one
mnist_folder/one/one_0079.png,one
mnist_folder/one/one_0080.png,one
mnist_folder/one/one_0081.png,one
mnist_folder/one/one_0082.png,one
mnist_folder/one/one_0083.png,one
mnist_folder/one/one_0084.png,one
mnist_folder/one/one_0085.png,one
mnist_folder/one/one_0086.png,one
mnist_folder/one/one_0087.png,one
mnist_folder/one/one_0088.png,one
mnist_folder/one/one_0089.png,one
mnist_folder/one/one_0090.png,one
mnist_folder/one/one_0091.png,one
mnist_folder/one/one_0092.png,one
mnist_folder/one/one_0093.png,one
mnist_folder/one/one_0094.png,one
mnist_folder/one/one_0095.png,one
mnist_folder/one/one_0096.png,one
mnist_folder/one/one_0097.png,one
mnist_folder/one/one_0098.png,one
mnist_folder/one/one_0099.png,one
mnist_folder/two/two_0000.png,two
mnist_folder/two/two_0001.png,two
mnist_folder/two/two_0002.png,two
mnist_folder/two/two_0003.png,two
mnist_folder/two/two_0004.png,two
mnist_folder/two/two_0005.png,two
mnist_folder/two/two_0006.png,two
mnist_folder/two/two_0007.png,two
mnist_folder/two/two_0008.png,two
mnist_folder/two/two_0009.png,two
mnist_folder/two/two_0010.png,two
mnist_folder/two/two_0011.png,two
mnist_folder/two/two_0012.png,two
mnist_folder/two/two_0013.png,two
mnist_folder/two/two_0014.png,two
mnist_folder/two/two_0015.png,two
mnist_folder/two/two_0016.png,two
mnist_folder/two/two_0017.png,two
mnist_folder/two/two_0018.png,two
mnist_folder/two/two_0019.png,two
mnist_folder/two/two_0020.png,two
mnist_folder/two/two_0021.png,two
mnist_folder/two/two_0022.png,two
mnist_folder/two/two_0023.png,two
mnist_folder/two/two_0024.png,two
mnist_folder/two/two_0025.png,two
mnist_folder/two/two_0026.png,two
mnist_folder/two/two_0027.png,two
mnist_folder/two/two_0028.png,two
mnist_folder/two/two_0029.png,two
mnist_folder/two/two_0030.png,two
mnist_folder/two/two_0031.png,two
mnist_folder/two/two_0032.png,two
mnist_folder/two/two_0033.png,two
mnist_folder/two/two_0034.png,two
mnist_folder/two/two_0035.png,two
mnist_folder/two/two_0036.png,two
mnist_folder/two/two_0037.png,two
mnist_folder/two/two_0038.png,two
mnist_folder/two/two_0039.png,two
mnist_folder/two/two_0040.png,two
mnist_folder/two/two_0041.png,two
mnist_folder/two/two_0042.png,two
mnist_folder/two/two_0043.png,two
mnist_folder/two/two_0044.png,two
mnist_folder/two/two_0045.png,two
mnist_folder/two/two_0046.png,two
mnist_folder/two/two_0047.png,two
mnist_folder/two/two_0048.png,two
mnist_folder/two/two_0049.png,two
mnist_folder/two/two_0050.png,two
mnist_folder/two/two_0051.png,two
mnist_folder/two/two_0052.png,two
mnist_folder/two/two_0053.png,two
mnist_folder/two/two_0054.png,two
mnist_folder/two/two_0055.png,two
mnist_folder/two/two_0056.png,two
mnist_folder/two/two_0057.png,two
mnist_folder/two/two_0058.png,two
mnist_folder/two/two_0059.png,two
mnist_folder/two/two_0060.png,two
mnist_folder/two/two_0061.png,two
mnist_folder/two/two_0062.png,two
mnist_folder/two/two_0063.png,two
mnist_folder/two/two_0064.png,two
mnist_folder/two/two_0065.png,two
mnist_folder/two/two_0066.png,two
mnist_folder/two/two_0067.png,two
mnist_folder/two/two_0068.png,two
mnist_folder/two/two_0069.png,two
mnist_folder/two/two_0070.png,two
mnist_folder/two/two_0071.png,two
mnist_folder/two/two_0072.png,two
mnist_folder/two/two_0073.png,two
mnist_folder/two/two_0074.png,two
mnist_folder/two/two_0075.png,two
mnist_folder/two/two_0076.png,two
mnist_folder/two/two_0077.png,two
mnist_folder/two/two_0078.png,two
mnist_folder/two/two_0079.png,two
mnist_folder/two/two_0080.png,two
mnist_folder/two/two_0081.png,two
mnist_folder/two/two_0082.png,two
mnist_folder/two/two_0083.png,two
mnist_folder/two/two_0084.png,two
mnist_folder/two/two_0085.png,two
mnist_folder/two/two_0086.png,two
mnist_folder/two/two_0087.png,two
mnist_folder/two/two_0088.png,two
mnist_folder/two/two_0089.png,two
mnist_folder/two/two_0090.png,two
mnist_folder/two/two_0091.png,two
mnist_folder/two/two_0092.png,two
mnist_folder/two/two_0093.png,two
mnist_folder/two/two_0094.png,two
mnist_folder/two/two_0095.png,two
mnist_folder/two/two_0096.png,two
mnist_folder/two/two_0097.png,two
mnist_folder/two/two_0098.png,two
mnist_folder/two/two_0099.png,two
mnist_folder/three/three_0000.png,three
mnist_folder/three/three_0001.png,three
mnist_folder/three/three_0002.png,three
mnist_folder/three/three_0003.png,three
mnist_folder/three/three_0004.png,three
mnist_folder/three/three_0005.png,three
mnist_folder/three/three_0006.png,three
mnist_folder/three/three_0007.png,three
mnist_folder/three/three_0008.png,three
mnist_folder/three/three_0009.png,three
mnist_folder/three/three_0010.png,three
mnist_folder/three/three_0011.png,three
mnist_folder/three/three_0012.png,three
mnist_folder/three/three_0013.png,three
mnist_folder/three/three_0014.png,three
mnist_folder/three/three_0015.png,three
mnist_folder/three/three_0016.png,three
mnist_folder/three/three_0017.png,three
mnist_folder/three/three_0018.png,three
mnist_folder/three/three_0019.png,three
mnist_folder/three/three_0020.png,three
mnist_folder/three/three_0021.png,three
mnist_folder/three/three_0022.png,three
mnist_folder/three/three_0023.png,three
mnist_folder/three/three_0024.png,three
mnist_folder/three/three_0025.png,three
mnist_folder/three/three_0026.png,three
mnist_folder/three/three_0027.png,three
mnist_folder/three/three_0028.png,three
mnist_folder/three/three_0029.png,three
mnist_folder/three/three_0030.png,three
mnist_folder/three/three_0031.png,three
mnist_folder/three/three_0032.png,three
mnist_folder/three/three_0033.png,three
mnist_folder/three/three_0034.png,three
mnist_folder/three/three_0035.png,three
mnist_folder/three/three_0036.png,three
mnist_folder/three/three_0037.png,three
mnist_folder/three/three_0038.png,three
mnist_folder/three/three_0039.png,three
mnist_folder/three/three_0040.png,three
mnist_folder/three/three_0041.png,three
mnist_folder/three/three_0042.png,three
mnist_folder/three/three_0043.png,three
mnist_folder/three/three_0044.png,three
mnist_folder/three/three_0045.png,three
mnist_folder/three/three_0046.png,three
mnist_folder/three/three_0047.png,three
mnist_folder/three/three_0048.png,three
mnist_folder/three/three_0049.png,three
mnist_folder/three/three_0050.png,three
mnist_folder/three/three_0051.png,three
mnist_folder/three/three_0052.png,three
mnist_folder/three/three_0053.png,three
mnist_folder/three/three_0054.png,three
mnist_folder/three/three_0055.png,three
mnist_folder/three/three_0056.png,three
mnist_folder/three/three_0057.png,three
mnist_folder/three/three_0058.png,three
mnist_folder/three/three_0059.png,three
mnist_folder/three/three_0060.png,three
mnist_folder/three/three_0061.png,three
mnist_folder/three/three_0062.png,three
mnist_folder/three/three_0063.png,three
mnist_folder/three/three_0064.png,three
mnist_folder/three/three_0065.png,three
mnist_folder/three/three_0066.png,three
mnist_folder/three/three_0067.png,three
mnist_folder/three/three_0068.png,three
mnist_folder/three/three_0069.png,three
mnist_folder/three/three_0070.png,three
mnist_folder/three/three_0071.png,three
mnist_folder/three/three_0072.png,three
mnist_folder/three/three_0073.png,three
mnist_folder/three/three_0074.png,three
mnist_folder/three/three_0075.png,three
mnist_folder/three/three_0076.png,three
mnist_folder/three/three_0077.png,three
mnist_folder/three/three_0078.png,three
mnist_folder/three/three_0079.png,three
mnist_folder/three/three_0080.png,three
mnist_folder/three/three_0081.png,three
mnist_folder/three/three_0082.png,three
mnist_folder/three/three_0083.png,three
mnist_folder/three/three_0084.png,three
mnist_folder/three/three_0085.png,three
mnist_folder/three/three_0086.png,three
mnist_folder/three/three_0087.png,three
mnist_folder/three/three_0088.png,three
mnist_folder/three/three_0089.png,three
mnist_folder/three/three_0090.png,three
mnist_folder/three/three_0091.png,three
mnist_folder/three/three_0092.png,three
mnist_folder/three/three_0093.png,three
mnist_folder/three/three_0094.png,three
mnist_folder/three/three_0095.png,three
mnist_folder/three/three_0096.png,three
mnist_folder/three/three_0097.png,three
mnist_folder/three/three_0098.png,three
mnist_folder/three/three_0099.png,three
mnist_folder/four/four_0000.png,four
mnist_folder/four/four_0001.png,four
mnist_folder/four/four_0002.png,four
mnist_folder/four/four_0003.png,four
mnist_folder/four/four_0004.png,four
mnist_folder/four/four_0005.png,four
mnist_folder/four/four_0006.png,four
mnist_folder/four/four_0007.png,four
mnist_folder/four/four_0008.png,four
mnist_folder/four/four_0009.png,four
mnist_folder/four/four_0010.png,four
mnist_folder/four/four_0011.png,four
mnist_folder/four/four_0012.png,four
mnist_folder/four/four_0013.png,four
mnist_folder/four/four_0014.png,four
mnist_folder/four/four_0015.png,four
mnist_folder/four/four_0016.png,four
mnist_folder/four/four_0017.png,four
mnist_folder/four/four_0018.png,four
mnist_folder/four/four_0019.png,four
mnist_folder/four/four_0020.png,four
mnist_folder/four/four_0021.png,four
mnist_folder/four/four_0022.png,four
mnist_folder/four/four_0023.png,four
mnist_folder/four/four_0024.png,four
mnist_folder/four/four_0025.png,four
mnist_folder/four/four_0026.png,four
mnist_folder/four/four_0027.png,four
mnist_folder/four/four_0028.png,four
mnist_folder/four/four_0029.png,four
mnist_folder/four/four_0030.png,four
mnist_folder/four/four_0031.png,four
mnist_folder/four/four_0032.png,four
mnist_folder/four/four_0033.png,four
mnist_folder/four/four_0034.png,four
mnist_folder/four/four_0035.png,four
mnist_folder/four/four_0036.png,four
mnist_folder/four/four_0037.png,four
mnist_folder/four/four_0038.png,four
mnist_folder/four/four_0039.png,four
mnist_folder/four/four_0040.png,four
mnist_folder/four/four_0041.png,four
mnist_folder/four/four_0042.png,four
mnist_folder/four/four_0043.png,four
mnist_folder/four/four_0044.png,four
mnist_folder/four/four_0045.png,four
mnist_folder/four/four_0046.png,four
mnist_folder/four/four_0047.png,four
mnist_folder/four/four_0048.png,four
mnist_folder/four/four_0049.png,four
mnist_folder/four/four_0050.png,four
mnist_folder/four/four_0051.png,four
mnist_folder/four/four_0052.png,four
mnist_folder/four/four_0053.png,four
mnist_folder/four/four_0054.png,four
mnist_folder/four/four_0055.png,four
mnist_folder/four/four_0056.png,four
mnist_folder/four/four_0057.png,four
mnist_folder/four/four_0058.png,four
mnist_folder/four/four_0059.png,four
mnist_folder/four/four_0060.png,four
mnist_folder/four/four_0061.png,four
mnist_folder/four/four_0062.png,four
mnist_folder/four/four_0063.png,four
mnist_folder/four/four_0064.png,four
mnist_folder/four/four_0065.png,four
mnist_folder/four/four_0066.png,four
mnist_folder/four/four_0067.png,four
mnist_folder/four/four_0068.png,four
mnist_folder/four/four_0069.png,four
mnist_folder/four/four_0070.png,four
mnist_folder/four/four_0071.png,four
mnist_folder/four/four_0072.png,four
mnist_folder/four/four_0073.png,four
mnist_folder/four/four_0074.png,four
mnist_folder/four/four_0075.png,four
mnist_folder/four/four_0076.png,four
mnist_folder/four/four_0077.png,four
mnist_folder/four/four_0078.png,four
mnist_folder/four/four_0079.png,four
mnist_folder/four/four_0080.png,four
mnist_folder/four/four_0081.png,four
mnist_folder/four/four_0082.png,four
mnist_folder/four/four_0083.png,four
mnist_folder/four/four_0084.png,four
mnist_folder/four/four_0085.png,four
mnist_folder/four/four_0086.png,four
mnist_folder/four/four_0087.png,four
mnist_folder/four/four_0088.png,four
mnist_folder/four/four_0089.png,four
mnist_folder/four/four_0090.png,four
mnist_folder/four/four_0091.png,four
mnist_folder/four/four_0092.png,four
mnist_folder/four/four_0093.png,four
mnist_folder/four/four_0094.png,four
mnist_folder/four/four_0095.png,four
mnist_folder/four/four_0096.png,four
mnist_folder/four/four_0097.png,four
mnist_folder/four/four_0098.png,four
mnist_folder/four/four_0099.png,four
mnist_folder/five/five_0000.png,five
mnist_folder/five/five_0001.png,five
mnist_folder/five/five_0002.png,five
mnist_folder/five/five_0003.png,five
mnist_folder/five/five_0004.png,five
mnist_folder/five/five_0005.png,five
mnist_folder/five/five_0006.png,five
mnist_folder/five/five_0007.png,five
mnist_folder/five/five_0008.png,five
mnist_folder/five/five_0009.png,five
mnist_folder/five/five_0010.png,five
mnist_folder/five/five_0011.png,five
mnist_folder/five/five_0012.png,five
mnist_folder/five/five_0013.png,five
mnist_folder/five/five_0014.png,five
mnist_folder/five/five_0015.png,five
mnist_folder/five/five_0016.png,five
mnist_folder/five/five_0017.png,five
mnist_folder/five/five_0018.png,five
mnist_folder/five/five_0019.png,five
mnist_folder/five/five_0020.png,five
mnist_folder/five/five_0021.png,five
mnist_folder/five/five_0022.png,five
mnist_folder/five/five_0023.png,five
mnist_folder/five/five_0024.png,five
mnist_folder/five/five_0025.png,five
mnist_folder/five/five_0026.png,five
mnist_folder/five/five_0027.png,five
mnist_folder/five/five_0028.png,five
mnist_folder/five/five_0029.png,five
mnist_folder/five/five_0030.png,five
mnist_folder/five/five_0031.png,five
mnist_folder/five/five_0032.png,five
mnist_folder/five/five_0033.png,five
mnist_folder/five/five_0034.png,five
mnist_folder/five/five_0035.png,five
mnist_folder/five/five_0036.png,five
mnist_folder/five/five_0037.png,five
mnist_folder/five/five_0038.png,five
mnist_folder/five/five_0039.png,five
mnist_folder/five/five_0040.png,five
mnist_folder/five/five_0041.png,five
mnist_folder/five/five_0042.png,five
mnist_folder/five/five_0043.png,five
mnist_folder/five/five_0044.png,five
mnist_folder/five/five_0045.png,five
mnist_folder/five/five_0046.png,five
mnist_folder/five/five_0047.png,five
mnist_folder/five/five_0048.png,five
mnist_folder/five/five_0049.png,five
mnist_folder/five/five_0050.png,five
mnist_folder/five/five_0051.png,five
mnist_folder/five/five_0052.png,five
mnist_folder/five/five_0053.png,five
mnist_folder/five/five_0054.png,five
mnist_folder/five/five_0055.png,five
mnist_folder/five/five_0056.png,five
mnist_folder/five/five_0057.png,five
mnist_folder/five/five_0058.png,five
mnist_folder/five/five_0059.png,five
mnist_folder/five/five_0060.png,five
mnist_folder/five/five_0061.png,five
mnist_folder/five/five_0062.png,five
mnist_folder/five/five_0063.png,five
mnist_folder/five/five_0064.png,five
mnist_folder/five/five_0065.png,five
mnist_folder/five/five_0066.png,five
mnist_folder/five/five_0067.png,five
mnist_folder/five/five_0068.png,five
mnist_folder/five/five_0069.png,five
mnist_folder/five/five_0070.png,five
mnist_folder/five/five_0071.png,five
mnist_folder/five/five_0072.png,five
mnist_folder/five/five_0073.png,five
mnist_folder/five/five_0074.png,five
mnist_folder/five/five_0075.png,five
mnist_folder/five/five_0076.png,five
mnist_folder/five/five_0077.png,five
mnist_folder/five/five_0078.png,five
mnist_folder/five/five_0079.png,five
mnist_folder/five/five_0080.png,five
mnist_folder/five/five_0081.png,five
mnist_folder/five/five_0082.png,five
mnist_folder/five/five_0083.png,five
mnist_folder/five/five_0084.png,five
mnist_folder/five/five_0085.png,five
mnist_folder/five/five_0086.png,five
mnist_folder/five/five_0087.png,five
mnist_folder/five/five_0088.png,five
mnist_folder/five/five_0089.png,five
mnist_folder/five/five_0090.png,five
mnist_folder/five/five_0091.png,five
mnist_folder/five/five_0092.png,five
mnist_folder/five/five_0093.png,five
mnist_folder/five/five_0094.png,five
mnist_folder/five/five_0095.png,five
mnist_folder/five/five_0096.png,five
mnist_folder/five/five_0097.png,five
mnist_folder/five/five_0098.png,five
mnist_folder/five/five_0099.png,five
mnist_folder/six/six_0000.png,six
mnist_folder/six/six_0001.png,six
mnist_folder/six/six_0002.png,six
mnist_folder/six/six_0003.png,six
mnist_folder/six/six_0004.png,six
mnist_folder/six/six_0005.png,six
mnist_folder/six/six_0006.png,six
mnist_folder/six/six_0007.png,six
mnist_folder/six/six_0008.png,six
mnist_folder/six/six_0009.png,six
mnist_folder/six/six_0010.png,six
mnist_folder/six/six_0011.png,six
mnist_folder/six/six_0012.png,six
mnist_folder/six/six_0013.png,six
mnist_folder/six/six_0014.png,six
mnist_folder/six/six_0015.png,six
mnist_folder/six/six_0016.png,six
mnist_folder/six/six_0017.png,six
mnist_folder/six/six_0018.png,six
mnist_folder/six/six_0019.png,six
mnist_folder/six/six_0020.png,six
mnist_folder/six/six_0021.png,six
mnist_folder/six/six_0022.png,six
mnist_folder/six/six_0023.png,six
mnist_folder/six/six_0024.png,six
mnist_folder/six/six_0025.png,six
mnist_folder/six/six_0026.png,six
mnist_folder/six/six_0027.png,six
mnist_folder/six/six_0028.png,six
mnist_folder/six/six_0029.png,six
mnist_folder/six/six_0030.png,six
mnist_folder/six/six_0031.png,six
mnist_folder/six/six_0032.png,six
mnist_folder/six/six_0033.png,six
mnist_folder/six/six_0034.png,six
mnist_folder/six/six_0035.png,six
mnist_folder/six/six_0036.png,six
mnist_folder/six/six_0037.png,six
mnist_folder/six/six_0038.png,six
mnist_folder/six/six_0039.png,six
mnist_folder/six/six_0040.png,six
mnist_folder/six/six_0041.png,six
mnist_folder/six/six_0042.png,six
mnist_folder/six/six_0043.png,six
mnist_folder/six/six_0044.png,six
mnist_folder/six/six_0045.png,six
mnist_folder/six/six_0046.png,six
mnist_folder/six/six_0047.png,six
mnist_folder/six/six_0048.png,six
mnist_folder/six/six_0049.png,six
mnist_folder/six/six_0050.png,six
mnist_folder/six/six_0051.png,six
mnist_folder/six/six_0052.png,six
mnist_folder/six/six_0053.png,six
mnist_folder/six/six_0054.png,six
mnist_folder/six/six_0055.png,six
mnist_folder/six/six_0056.png,six
mnist_folder/six/six_0057.png,six
mnist_folder/six/six_0058.png,six
mnist_folder/six/six_0059.png,six
mnist_folder/six/six_0060.png,six
mnist_folder/six/six_0061.png,six
mnist_folder/six/six_0062.png,six
mnist_folder/six/six_0063.png,six
mnist_folder/six/six_0064.png,six
mnist_folder/six/six_0065.png,six
mnist_folder/six/six_0066.png,six
mnist_folder/six/six_0067.png,six
mnist_folder/six/six_0068.png,six
mnist_folder/six/six_0069.png,six
mnist_folder/six/six_0070.png,six
mnist_folder/six/six_0071.png,six
mnist_folder/six/six_0072.png,six
mnist_folder/six/six_0073.png,six
mnist_folder/six/six_0074.png,six
mnist_folder/six/six_0075.png,six
mnist_folder/six/six_0076.png,six
mnist_folder/six/six_0077.png,six
mnist_folder/six/six_0078.png,six
mnist_folder/six/six_0079.png,six
mnist_folder/six/six_0080.png,six
mnist_folder/six/six_0081.png,six
mnist_folder/six/six_0082.png,six
mnist_folder/six/six_0083.png,six
mnist_folder/six/six_0084.png,six
mnist_folder/six/six_0085.png,six
mnist_folder/six/six_0086.png,six
mnist_folder/six/six_0087.png,six
mnist_folder/six/six_0088.png,six
mnist_folder/six/six_0089.png,six
mnist_folder/six/six_0090.png,six
mnist_folder/six/six_0091.png,six
mnist_folder/six/six_0092.png,six
mnist_folder/six/six_0093.png,six
mnist_folder/six/six_0094.png,six
mnist_folder/six/six_0095.png,six
mnist_folder/six/six_0096.png,six
mnist_folder/six/six_0097.png,six
mnist_folder/six/six_0098.png,six
mnist_folder/six/six_0099.png,six
mnist_folder/seven/seven_0000.png,seven
mnist_folder/seven/seven_0001.png,seven
mnist_folder/seven/seven_0002.png,seven
mnist_folder/seven/seven_0003.png,seven
mnist_folder/seven/seven_0004.png,seven
mnist_folder/seven/seven_0005.png,seven
mnist_folder/seven/seven_0006.png,seven
mnist_folder/seven/seven_0007.png,seven
mnist_folder/seven/seven_0008.png,seven
mnist_folder/seven/seven_0009.png,seven
mnist_folder/seven/seven_0010.png,seven
mnist_folder/seven/seven_0011.png,seven
mnist_folder/seven/seven_0012.png,seven
mnist_folder/seven/seven_0013.png,seven
mnist_folder/seven/seven_0014.png,seven
mnist_folder/seven/seven_0015.png,seven
mnist_folder/seven/seven_0016.png,seven
mnist_folder/seven/seven_0017.png,seven
mnist_folder/seven/seven_0018.png,seven
mnist_folder/seven/seven_0019.png,seven
mnist_folder/seven/seven_0020.png,seven
mnist_folder/seven/seven_0021.png,seven
mnist_folder/seven/seven_0022.png,seven
mnist_folder/seven/seven_0023.png,seven
mnist_folder/seven/seven_0024.png,seven
mnist_folder/seven/seven_0025.png,seven
mnist_folder/seven/seven_0026.png,seven
mnist_folder/seven/seven_0027.png,seven
mnist_folder/seven/seven_0028.png,seven
mnist_folder/seven/seven_0029.png,seven
mnist_folder/seven/seven_0030.png,seven
mnist_folder/seven/seven_0031.png,seven
mnist_folder/seven/seven_0032.png,seven
mnist_folder/seven/seven_0033.png,seven
mnist_folder/seven/seven_0034.png,seven
mnist_folder/seven/seven_0035.png,seven
mnist_folder/seven/seven_0036.png,seven
mnist_folder/seven/seven_0037.png,seven
mnist_folder/seven/seven_0038.png,seven
mnist_folder/seven/seven_0039.png,seven
mnist_folder/seven/seven_0040.png,seven
mnist_folder/seven/seven_0041.png,seven
mnist_folder/seven/seven_0042.png,seven
mnist_folder/seven/seven_0043.png,seven
mnist_folder/seven/seven_0044.png,seven
mnist_folder/seven/seven_0045.png,seven
mnist_folder/seven/seven_0046.png,seven
mnist_folder/seven/seven_0047.png,seven
mnist_folder/seven/seven_0048.png,seven
mnist_folder/seven/seven_0049.png,seven
mnist_folder/seven/seven_0050.png,seven
