image_path,label
cifar10_folder/airplane/airplane_0138.png,airplane
cifar10_folder/airplane/airplane_0139.png,airplane
cifar10_folder/airplane/airplane_0140.png,airplane
cifar10_folder/airplane/airplane_0141.png,airplane
cifar10_folder/airplane/airplane_0142.png,airplane
cifar10_folder/airplane/airplane_0143.png,airplane
cifar10_folder/airplane/airplane_0144.png,airplane
cifar10_folder/airplane/airplane_0145.png,airplane
cifar10_folder/airplane/airplane_0146.png,airplane
cifar10_folder/airplane/airplane_0147.png,airplane
cifar10_folder/airplane/airplane_0148.png,airplane
cifar10_folder/airplane/airplane_0149.png,airplane
cifar10_folder/automobile/automobile_0000.png,automobile
cifar10_folder/automobile/automobile_0001.png,automobile
cifar10_folder/automobile/automobile_0002.png,automobile
cifar10_folder/automobile/automobile_0003.png,automobile
cifar10_folder/automobile/automobile_0004.png,automobile
cifar10_folder/automobile/automobile_0005.png,automobile
cifar10_folder/automobile/automobile_0006.png,automobile
cifar10_folder/automobile/automobile_0007.png,automobile
cifar10_folder/automobile/automobile_0008.png,automobile
cifar10_folder/automobile/automobile_0009.png,automobile
cifar10_folder/automobile/automobile_0010.png,automobile
cifar10_folder/automobile/automobile_0011.png,automobile
cifar10_folder/automobile/automobile_0012.png,automobile
cifar10_folder/automobile/automobile_0013.png,automobile
cifar10_folder/automobile/automobile_0014.png,automobile
cifar10_folder/automobile/automobile_0015.png,automobile
cifar10_folder/automobile/automobile_0016.png,automobile
cifar10_folder/automobile/automobile_0017.png,automobile
cifar10_folder/automobile/automobile_0018.png,automobile
cifar10_folder/automobile/automobile_0019.png,automobile
cifar10_folder/automobile/automobile_0020.png,automobile
cifar10_folder/automobile/automobile_0021.png,automobile
cifar10_folder/automobile/automobile_0022.png,automobile
cifar10_folder/automobile/automobile_0023.png,automobile
cifar10_folder/automobile/automobile_0024.png,automobile
cifar10_folder/automobile/automobile_0025.png,automobile
cifar10_folder/automobile/automobile_0026.png,automobile
cifar10_folder/automobile/automobile_0027.png,automobile
cifar10_folder/automobile/automobile_0028.png,automobile
cifar10_folder/automobile/automobile_0029.png,automobile
cifar10_folder/automobile/automobile_0030.png,automobile
cifar10_folder/automobile/automobile_0031.png,automobile
cifar10_folder/automobile/automobile_0032.png,automobile
cifar10_folder/automobile/automobile_0033.png,automobile
cifar10_folder/automobile/automobile_0034.png,automobile
cifar10_folder/automobile/automobile_0035.png,automobile
cifar10_folder/automobile/automobile_0036.png,automobile
cifar10_folder/automobile/automobile_0037.png,automobile
cifar10_folder/automobile/automobile_0038.png,automobile
cifar10_folder/automobile/automobile_0039.png,automobile
cifar10_folder/automobile/automobile_0040.png,automobile
cifar10_folder/automobile/automobile_0041.png,automobile
cifar10_folder/automobile/automobile_0042.png,automobile
cifar10_folder/automobile/automobile_0043.png,automobile
cifar10_folder/automobile/automobile_0044.png,automobile
cifar10_folder/automobile/automobile_0045.png,automobile
cifar10_folder/automobile/automobile_0046.png,automobile
cifar10_folder/automobile/automobile_0047.png,automobile
cifar10_folder/automobile/automobile_0048.png,automobile
cifar10_folder/automobile/automobile_0049.png,automobile
cifar10_folder/automobile/automobile_0050.png,automobile
cifar10_folder/automobile/automobile_0051.png,automobile
cifar10_folder/automobile/automobile_0052.png,automobile
cifar10_folder/automobile/automobile_0053.png,automobile
cifar10_folder/automobile/automobile_0054.png,automobile
cifar10_folder/automobile/automobile_0055.png,automobile
cifar10_folder/automobile/automobile_0056.png,automobile
cifar10_folder/automobile/automobile_0057.png,automobile
cifar10_folder/automobile/automobile_0058.png,automobile
cifar10_folder/automobile/automobile_0059.png,automobile
cifar10_folder/automobile/automobile_0060.png,automobile
cifar10_folder/automobile/automobile_0061.png,automobile
cifar10_folder/automobile/automobile_0062.png,automobile
cifar10_folder/automobile/automobile_0063.png,automobile
cifar10_folder/automobile/automobile_0064.png,automobile
cifar10_folder/automobile/automobile_0065.png,automobile
cifar10_folder/automobile/automobile_0066.png,automobile
cifar10_folder/automobile/automobile_0067.png,automobile
cifar10_folder/automobile/automobile_0068.png,automobile
cifar10_folder/automobile/automobile_0069.png,automobile
cifar10_folder/automobile/automobile_0070.png,automobile
cifar10_folder/automobile/automobile_0071.png,automobile
cifar10_folder/automobile/automobile_0072.png,automobile
cifar10_folder/automobile/automobile_0073.png,automobile
cifar10_folder/automobile/automobile_0074.png,automobile
cifar10_folder/automobile/automobile_0075.png,automobile
cifar10_folder/automobile/automobile_0076.png,automobile
cifar10_folder/automobile/automobile_0077.png,automobile
cifar10_folder/automobile/automobile_0078.png,automobile
cifar10_folder/automobile/automobile_0079.png,automobile
cifar10_folder/automobile/automobile_0080.png,automobile
cifar10_folder/automobile/automobile_0081.png,automobile
cifar10_folder/automobile/automobile_0082.png,automobile
cifar10_folder/automobile/automobile_0083.png,automobile
cifar10_folder/automobile/automobile_0084.png,automobile
cifar10_folder/automobile/automobile_0085.png,automobile
cifar10_folder/automobile/automobile_0086.png,automobile
cifar10_folder/automobile/automobile_0087.png,automobile
cifar10_folder/automobile/automobile_0088.png,automobile
cifar10_folder/automobile/automobile_0089.png,automobile
cifar10_folder/automobile/automobile_0090.png,automobile
cifar10_folder/automobile/automobile_0091.png,automobile
cifar10_folder/automobile/automobile_0092.png,automobile
cifar10_folder/automobile/automobile_0093.png,automobile
cifar10_folder/automobile/automobile_0094.png,automobile
cifar10_folder/automobile/automobile_0095.png,automobile
cifar10_folder/automobile/automobile_0096.png,automobile
cifar10_folder/automobile/automobile_0097.png,automobile
cifar10_folder/automobile/automobile_0098.png,automobile
cifar10_folder/automobile/automobile_0099.png,automobile
cifar10_folder/automobile/automobile_0100.png,automobile
cifar10_folder/automobile/automobile_0101.png,automobile
cifar10_folder/automobile/automobile_0102.png,automobile
cifar10_folder/automobile/automobile_0103.png,automobile
cifar10_folder/automobile/automobile_0104.png,automobile
cifar10_folder/automobile/automobile_0105.png,automobile
cifar10_folder/automobile/automobile_0106.png,automobile
cifar10_folder/automobile/automobile_0107.png,automobile
cifar10_folder/automobile/automobile_0108.png,automobile
cifar10_folder/automobile/automobile_0109.png,automobile
cifar10_folder/automobile/automobile_0110.png,automobile
cifar10_folder/automobile/automobile_0111.png,automobile
cifar10_folder/automobile/automobile_0112.png,automobile
cifar10_folder/automobile/automobile_0113.png,automobile
cifar10_folder/automobile/automobile_0114.png,automobile
cifar10_folder/automobile/automobile_0115.png,automobile
cifar10_folder/automobile/automobile_0116.png,automobile
cifar10_folder/automobile/automobile_0117.png,automobile
cifar10_folder/automobile/automobile_0118.png,automobile
cifar10_folder/automobile/automobile_0119.png,automobile
cifar10_folder/automobile/automobile_0120.png,automobile
cifar10_folder/automobile/automobile_0121.png,automobile
cifar10_folder/automobile/automobile_0122.png,automobile
cifar10_folder/automobile/automobile_0123.png,automobile
cifar10_folder/automobile/automobile_0124.png,automobile
cifar10_folder/automobile/automobile_0125.png,automobile
cifar10_folder/automobile/automobile_0126.png,automobile
cifar10_folder/automobile/automobile_0127.png,automobile
cifar10_folder/automobile/automobile_0128.png,automobile
cifar10_folder/automobile/automobile_0129.png,automobile
cifar10_folder/automobile/automobile_0130.png,automobile
cifar10_folder/automobile/automobile_0131.png,automobile
cifar10_folder/automobile/automobile_0132.png,automobile
cifar10_folder/automobile/automobile_0133.png,automobile
cifar10_folder/automobile/automobile_0134.png,automobile
cifar10_folder/automobile/automobile_0135.png,automobile
cifar10_folder/automobile/automobile_0136.png,automobile
cifar10_folder/automobile/automobile_0137.png,automobile
cifar10_folder/automobile/automobile_0138.png,automobile
cifar10_folder/automobile/automobile_0139.png,automobile
cifar10_folder/automobile/automobile_0140.png,automobile
cifar10_folder/automobile/automobile_0141.png,automobile
cifar10_folder/automobile/automobile_0142.png,automobile
cifar10_folder/automobile/automobile_0143.png,automobile
cifar10_folder/automobile/automobile_0144.png,automobile
cifar10_folder/automobile/automobile_0145.png,automobile
cifar10_folder/automobile/automobile_0146.png,automobile
cifar10_folder/automobile/automobile_0147.png,automobile
cifar10_folder/automobile/automobile_0148.png,automobile
cifar10_folder/automobile/automobile_0149.png,automobile
cifar10_folder/bird/bird_0000.png,bird
cifar10_folder/bird/bird_0001.png,bird
cifar10_folder/bird/bird_0002.png,bird
cifar10_folder/bird/bird_0003.png,bird
cifar10_folder/bird/bird_0004.png,bird
cifar10_folder/bird/bird_0005.png,bird
cifar10_folder/bird/bird_0006.png,bird
cifar10_folder/bird/bird_0007.png,bird
cifar10_folder/bird/bird_0008.png,bird
cifar10_folder/bird/bird_0009.png,bird
cifar10_folder/bird/bird_0010.png,bird
cifar10_folder/bird/bird_0011.png,bird
cifar10_folder/bird/bird_0012.png,bird
cifar10_folder/bird/bird_0013.png,bird
cifar10_folder/bird/bird_0014.png,bird
cifar10_folder/bird/bird_0015.png,bird
cifar10_folder/bird/bird_0016.png,bird
cifar10_folder/bird/bird_0017.png,bird
cifar10_folder/bird/bird_0018.png,bird
cifar10_folder/bird/bird_0019.png,bird
cifar10_folder/bird/bird_0020.png,bird
cifar10_folder/bird/bird_0021.png,bird
cifar10_folder/bird/bird_0022.png,bird
cifar10_folder/bird/bird_0023.png,bird
cifar10_folder/bird/bird_0024.png,bird
cifar10_folder/bird/bird_0025.png,bird
cifar10_folder/bird/bird_0026.png,bird
cifar10_folder/bird/bird_0027.png,bird
cifar10_folder/bird/bird_0028.png,bird
cifar10_folder/bird/bird_0029.png,bird
cifar10_folder/bird/bird_0030.png,bird
cifar10_folder/bird/bird_0031.png,bird
cifar10_folder/bird/bird_0032.png,bird
cifar10_folder/bird/bird_0033.png,bird
cifar10_folder/bird/bird_0034.png,bird
cifar10_folder/bird/bird_0035.png,bird
cifar10_folder/bird/bird_0036.png,bird
cifar10_folder/bird/bird_0037.png,bird
cifar10_folder/bird/bird_0038.png,bird
cifar10_folder/bird/bird_0039.png,bird
cifar10_folder/bird/bird_0040.png,bird
cifar10_folder/bird/bird_0041.png,bird
cifar10_folder/bird/bird_0042.png,bird
cifar10_folder/bird/bird_0043.png,bird
cifar10_folder/bird/bird_0044.png,bird
cifar10_folder/bird/bird_0045.png,bird
cifar10_folder/bird/bird_0046.png,bird
cifar10_folder/bird/bird_0047.png,bird
cifar10_folder/bird/bird_0048.png,bird
cifar10_folder/bird/bird_0049.png,bird
cifar10_folder/bird/bird_0050.png,bird
cifar10_folder/bird/bird_0051.png,bird
cifar10_folder/bird/bird_0052.png,bird
cifar10_folder/bird/bird_0053.png,bird
cifar10_folder/bird/bird_0054.png,bird
cifar10_folder/bird/bird_0055.png,bird
cifar10_folder/bird/bird_0056.png,bird
cifar10_folder/bird/bird_0057.png,bird
cifar10_folder/bird/bird_0058.png,bird
cifar10_folder/bird/bird_0059.png,bird
cifar10_folder/bird/bird_0060.png,bird
cifar10_folder/bird/bird_0061.png,bird
cifar10_folder/bird/bird_0062.png,bird
cifar10_folder/bird/bird_0063.png,bird
cifar10_folder/bird/bird_0064.png,bird
cifar10_folder/bird/bird_0065.png,bird
cifar10_folder/bird/bird_0066.png,bird
cifar10_folder/bird/bird_0067.png,bird
cifar10_folder/bird/bird_0068.png,bird
cifar10_folder/bird/bird_0069.png,bird
cifar10_folder/bird/bird_0070.png,bird
cifar10_folder/bird/bird_0071.png,bird
cifar10_folder/bird/bird_0072.png,bird
cifar10_folder/bird/bird_0073.png,bird
cifar10_folder/bird/bird_0074.png,bird
cifar10_folder/bird/bird_0075.png,bird
cifar10_folder/bird/bird_0076.png,bird
cifar10_folder/bird/bird_0077.png,bird
cifar10_folder/bird/bird_0078.png,bird
cifar10_folder/bird/bird_0079.png,bird
cifar10_folder/bird/bird_0080.png,bird
cifar10_folder/bird/bird_0081.png,bird
cifar10_folder/bird/bird_0082.png,bird
cifar10_folder/bird/bird_0083.png,bird
cifar10_folder/bird/bird_0084.png,bird
cifar10_folder/bird/bird_0085.png,bird
cifar10_folder/bird/bird_0086.png,bird
cifar10_folder/bird/bird_0087.png,bird
cifar10_folder/bird/bird_0088.png,bird
cifar10_folder/bird/bird_0089.png,bird
cifar10_folder/bird/bird_0090.png,bird
cifar10_folder/bird/bird_0091.png,bird
cifar10_folder/bird/bird_0092.png,bird
cifar10_folder/bird/bird_0093.png,bird
cifar10_folder/bird/bird_0094.png,bird
cifar10_folder/bird/bird_0095.png,bird
cifar10_folder/bird/bird_0096.png,bird
cifar10_folder/bird/bird_0097.png,bird
cifar10_folder/bird/bird_0098.png,bird
cifar10_folder/bird/bird_0099.png,bird
cifar10_folder/bird/bird_0100.png,bird
cifar10_folder/bird/bird_0101.png,bird
cifar10_folder/bird/bird_0102.png,bird
cifar10_folder/bird/bird_0103.png,bird
cifar10_folder/bird/bird_0104.png,bird
cifar10_folder/bird/bird_0105.png,bird
cifar10_folder/bird/bird_0106.png,bird
cifar10_folder/bird/bird_0107.png,bird
cifar10_folder/bird/bird_0108.png,bird
cifar10_folder/bird/bird_0109.png,bird
cifar10_folder/bird/bird_0110.png,bird
cifar10_folder/bird/bird_0111.png,bird
cifar10_folder/bird/bird_0112.png,bird
cifar10_folder/bird/bird_0113.png,bird
cifar10_folder/bird/bird_0114.png,bird
cifar10_folder/bird/bird_0115.png,bird
cifar10_folder/bird/bird_0116.png,bird
cifar10_folder/bird/bird_0117.png,bird
cifar10_folder/bird/bird_0118.png,bird
cifar10_folder/bird/bird_0119.png,bird
cifar10_folder/bird/bird_0120.png,bird
cifar10_folder/bird/bird_0121.png,bird
cifar10_folder/bird/bird_0122.png,bird
cifar10_folder/bird/bird_0123.png,bird
cifar10_folder/bird/bird_0124.png,bird
cifar10_folder/bird/bird_0125.png,bird
cifar10_folder/bird/bird_0126.png,bird
cifar10_folder/bird/bird_0127.png,bird
cifar10_folder/bird/bird_0128.png,bird
cifar10_folder/bird/bird_0129.png,bird
cifar10_folder/bird/bird_0130.png,bird
cifar10_folder/bird/bird_0131.png,bird
cifar10_folder/bird/bird_0132.png,bird
cifar10_folder/bird/bird_0133.png,bird
cifar10_folder/bird/bird_0134.png,bird
cifar10_folder/bird/bird_0135.png,bird
cifar10_folder/bird/bird_0136.png,bird
cifar10_folder/bird/bird_0137.png,bird
cifar10_folder/bird/bird_0138.png,bird
cifar10_folder/bird/bird_0139.png,bird
cifar10_folder/bird/bird_0140.png,bird
cifar10_folder/bird/bird_0141.png,bird
cifar10_folder/bird/bird_0142.png,bird
cifar10_folder/bird/bird_0143.png,bird
cifar10_folder/bird/bird_0144.png,bird
cifar10_folder/bird/bird_0145.png,bird
cifar10_folder/bird/bird_0146.png,bird
cifar10_folder/bird/bird_0147.png,bird
cifar10_folder/bird/bird_0148.png,bird
cifar10_folder/bird/bird_0149.png,bird
cifar10_folder/cat/cat_0000.png,cat
cifar10_folder/cat/cat_0001.png,cat
cifar10_folder/cat/cat_0002.png,cat
cifar10_folder/cat/cat_0003.png,cat
cifar10_folder/cat/cat_0004.png,cat
cifar10_folder/cat/cat_0005.png,cat
cifar10_folder/cat/cat_0006.png,cat
cifar10_folder/cat/cat_0007.png,cat
cifar10_folder/cat/cat_0008.png,cat
cifar10_folder/cat/cat_0009.png,cat
cifar10_folder/cat/cat_0010.png,cat
cifar10_folder/cat/cat_0011.png,cat
cifar10_folder/cat/cat_0012.png,cat
cifar10_folder/cat/cat_0013.png,cat
cifar10_folder/cat/cat_0014.png,cat
cifar10_folder/cat/cat_0015.png,cat
cifar10_folder/cat/cat_0016.png,cat
cifar10_folder/cat/cat_0017.png,cat
cifar10_folder/cat/cat_0018.png,cat
cifar10_folder/cat/cat_0019.png,cat
cifar10_folder/cat/cat_0020.png,cat
cifar10_folder/cat/cat_0021.png,cat
cifar10_folder/cat/cat_0022.png,cat
cifar10_folder/cat/cat_0023.png,cat
cifar10_folder/cat/cat_0024.png,cat
cifar10_folder/cat/cat_0025.png,cat
cifar10_folder/cat/cat_0026.png,cat
cifar10_folder/cat/cat_0027.png,cat
cifar10_folder/cat/cat_0028.png,cat
cifar10_folder/cat/cat_0029.png,cat
cifar10_folder/cat/cat_0030.png,cat
cifar10_folder/cat/cat_0031.png,cat
cifar10_folder/cat/cat_0032.png,cat
cifar10_folder/cat/cat_0033.png,cat
cifar10_folder/cat/cat_0034.png,cat
cifar10_folder/cat/cat_0035.png,cat
cifar10_folder/cat/cat_0036.png,cat
cifar10_folder/cat/cat_0037.png,cat
cifar10_folder/cat/cat_0038.png,cat
cifar10_folder/cat/cat_0039.png,cat
cifar10_folder/cat/cat_0040.png,cat
cifar10_folder/cat/cat_0041.png,cat
cifar10_folder/cat/cat_0042.png,cat
cifar10_folder/cat/cat_0043.png,cat
cifar10_folder/cat/cat_0044.png,cat
cifar10_folder/cat/cat_0045.png,cat
cifar10_folder/cat/cat_0046.png,cat
cifar10_folder/cat/cat_0047.png,cat
cifar10_folder/cat/cat_0048.png,cat
cifar10_folder/cat/cat_0049.png,cat
cifar10_folder/cat/cat_0050.png,cat
cifar10_folder/cat/cat_0051.png,cat
cifar10_folder/cat/cat_0052.png,cat
cifar10_folder/cat/cat_0053.png,cat
cifar10_folder/cat/cat_0054.png,cat
cifar10_folder/cat/cat_0055.png,cat
cifar10_folder/cat/cat_0056.png,cat
cifar10_folder/cat/cat_0057.png,cat
cifar10_folder/cat/cat_0058.png,cat
cifar10_folder/cat/cat_0059.png,cat
cifar10_folder/cat/cat_0060.png,cat
cifar10_folder/cat/cat_0061.png,cat
cifar10_folder/cat/cat_0062.png,cat
cifar10_folder/cat/cat_0063.png,cat
cifar10_folder/cat/cat_0064.png,cat
cifar10_folder/cat/cat_0065.png,cat
cifar10_folder/cat/cat_0066.png,cat
cifar10_folder/cat/cat_0067.png,cat
cifar10_folder/cat/cat_0068.png,cat
cifar10_folder/cat/cat_0069.png,cat
cifar10_folder/cat/cat_0070.png,cat
cifar10_folder/cat/cat_0071.png,cat
cifar10_folder/cat/cat_0072.png,cat
cifar10_folder/cat/cat_0073.png,cat
cifar10_folder/cat/cat_0074.png,cat
cifar10_folder/cat/cat_0075.png,cat
cifar10_folder/cat/cat_0076.png,cat
cifar10_folder/cat/cat_0077.png,cat
cifar10_folder/cat/cat_0078.png,cat
cifar10_folder/cat/cat_0079.png,cat
cifar10_folder/cat/cat_0080.png,cat
cifar10_folder/cat/cat_0081.png,cat
cifar10_folder/cat/cat_0082.png,cat
cifar10_folder/cat/cat_0083.png,cat
cifar10_folder/cat/cat_0084.png,cat
cifar10_folder/cat/cat_0085.png,cat
cifar10_folder/cat/cat_0086.png,cat
cifar10_folder/cat/cat_0087.png,cat
cifar10_folder/cat/cat_0088.png,cat
cifar10_folder/cat/cat_0089.png,cat
cifar10_folder/cat/cat_0090.png,cat
cifar10_folder/cat/cat_0091.png,cat
cifar10_folder/cat/cat_0092.png,cat
cifar10_folder/cat/cat_0093.png,cat
cifar10_folder/cat/cat_0094.png,cat
cifar10_folder/cat/cat_0095.png,cat
cifar10_folder/cat/cat_0096.png,cat
cifar10_folder/cat/cat_0097.png,cat
cifar10_folder/cat/cat_0098.png,cat
cifar10_folder/cat/cat_0099.png,cat
cifar10_folder/cat/cat_0100.png,cat
cifar10_folder/cat/cat_0101.png,cat
cifar10_folder/cat/cat_0102.png,cat
cifar10_folder/cat/cat_0103.png,cat
cifar10_folder/cat/cat_0104.png,cat
cifar10_folder/cat/cat_0105.png,cat
cifar10_folder/cat/cat_0106.png,cat
cifar10_folder/cat/cat_0107.png,cat
cifar10_folder/cat/cat_0108.png,cat
cifar10_folder/cat/cat_0109.png,cat
cifar10_folder/cat/cat_0110.png,cat
cifar10_folder/cat/cat_0111.png,cat
cifar10_folder/cat/cat_0112.png,cat
cifar10_folder/cat/cat_0113.png,cat
cifar10_folder/cat/cat_0114.png,cat
cifar10_folder/cat/cat_0115.png,cat
cifar10_folder/cat/cat_0116.png,cat
cifar10_folder/cat/cat_0117.png,cat
cifar10_folder/cat/cat_0118.png,cat
cifar10_folder/cat/cat_0119.png,cat
cifar10_folder/cat/cat_0120.png,cat
cifar10_folder/cat/cat_0121.png,cat
cifar10_folder/cat/cat_0122.png,cat
cifar10_folder/cat/cat_0123.png,cat
cifar10_folder/cat/cat_0124.png,cat
cifar10_folder/cat/cat_0125.png,cat
cifar10_folder/cat/cat_0126.png,cat
cifar10_folder/cat/cat_0127.png,cat
cifar10_folder/cat/cat_0128.png,cat
cifar10_folder/cat/cat_0129.png,cat
cifar10_folder/cat/cat_0130.png,cat
cifar10_folder/cat/cat_0131.png,cat
cifar10_folder/cat/cat_0132.png,cat
cifar10_folder/cat/cat_0133.png,cat
cifar10_folder/cat/cat_0134.png,cat
cifar10_folder/cat/cat_0135.png,cat
cifar10_folder/cat/cat_0136.png,cat
cifar10_folder/cat/cat_0137.png,cat
cifar10_folder/cat/cat_0138.png,cat
cifar10_folder/cat/cat_0139.png,cat
cifar10_folder/cat/cat_0140.png,cat
cifar10_folder/cat/cat_0141.png,cat
cifar10_folder/cat/cat_0142.png,cat
cifar10_folder/cat/cat_0143.png,cat
